startDate,endDate,value
2023-06-10 10:12:10 +0000,2023-06-10 10:12:10 +0000,136
2023-06-10 10:12:18 +0000,2023-06-10 10:12:18 +0000,138
2023-06-10 10:12:19 +0000,2023-06-10 10:12:19 +0000,138
2023-06-10 10:12:24 +0000,2023-06-10 10:12:24 +0000,138
2023-06-10 10:12:32 +0000,2023-06-10 10:12:32 +0000,139
2023-06-10 10:12:36 +0000,2023-06-10 10:12:36 +0000,138
2023-06-10 10:12:41 +0000,2023-06-10 10:12:41 +0000,138
2023-06-10 10:12:47 +0000,2023-06-10 10:12:47 +0000,136
2023-06-10 10:12:50 +0000,2023-06-10 10:12:50 +0000,135
2023-06-10 10:12:58 +0000,2023-06-10 10:12:58 +0000,133
2023-06-10 10:13:00 +0000,2023-06-10 10:13:00 +0000,133
2023-06-10 10:13:08 +0000,2023-06-10 10:13:08 +0000,136
2023-06-10 10:13:10 +0000,2023-06-10 10:13:10 +0000,136
2023-06-10 10:13:14 +0000,2023-06-10 10:13:14 +0000,138
2023-06-10 10:13:19 +0000,2023-06-10 10:13:19 +0000,141
2023-06-10 10:13:24 +0000,2023-06-10 10:13:24 +0000,143
2023-06-10 10:13:29 +0000,2023-06-10 10:13:29 +0000,144
2023-06-10 10:13:38 +0000,2023-06-10 10:13:38 +0000,146
2023-06-10 10:13:40 +0000,2023-06-10 10:13:40 +0000,147
2023-06-10 10:13:47 +0000,2023-06-10 10:13:47 +0000,145
2023-06-10 10:13:50 +0000,2023-06-10 10:13:50 +0000,146
2023-06-10 10:13:58 +0000,2023-06-10 10:13:58 +0000,145
2023-06-10 10:13:59 +0000,2023-06-10 10:13:59 +0000,145
2023-06-10 10:14:04 +0000,2023-06-10 10:14:04 +0000,143
2023-06-10 10:14:09 +0000,2023-06-10 10:14:09 +0000,141
2023-06-10 10:14:15 +0000,2023-06-10 10:14:15 +0000,139
2023-06-10 10:14:23 +0000,2023-06-10 10:14:23 +0000,137
2023-06-10 10:14:24 +0000,2023-06-10 10:14:24 +0000,137
2023-06-10 10:14:29 +0000,2023-06-10 10:14:29 +0000,138
2023-06-10 10:14:38 +0000,2023-06-10 10:14:38 +0000,142
2023-06-10 10:14:39 +0000,2023-06-10 10:14:39 +0000,142
2023-06-10 10:14:44 +0000,2023-06-10 10:14:44 +0000,143
2023-06-10 10:14:51 +0000,2023-06-10 10:14:51 +0000,143
2023-06-10 10:14:58 +0000,2023-06-10 10:14:58 +0000,141
2023-06-10 10:14:59 +0000,2023-06-10 10:14:59 +0000,141
2023-06-10 10:15:08 +0000,2023-06-10 10:15:08 +0000,132
2023-06-10 10:15:11 +0000,2023-06-10 10:15:11 +0000,132
2023-06-10 10:15:15 +0000,2023-06-10 10:15:15 +0000,129
2023-06-10 10:15:19 +0000,2023-06-10 10:15:19 +0000,125
2023-06-10 10:15:24 +0000,2023-06-10 10:15:24 +0000,123
2023-06-10 10:15:31 +0000,2023-06-10 10:15:31 +0000,124
2023-06-10 10:15:35 +0000,2023-06-10 10:15:35 +0000,121
2023-06-10 10:15:43 +0000,2023-06-10 10:15:43 +0000,121
2023-06-10 10:15:48 +0000,2023-06-10 10:15:48 +0000,120
2023-06-10 10:15:53 +0000,2023-06-10 10:15:53 +0000,125
2023-06-10 10:15:56 +0000,2023-06-10 10:15:56 +0000,127
2023-06-10 10:15:59 +0000,2023-06-10 10:15:59 +0000,129
2023-06-10 10:16:08 +0000,2023-06-10 10:16:08 +0000,129
2023-06-10 10:16:10 +0000,2023-06-10 10:16:10 +0000,129
2023-06-10 10:16:17 +0000,2023-06-10 10:16:17 +0000,127
2023-06-10 10:16:23 +0000,2023-06-10 10:16:23 +0000,128
2023-06-10 10:16:26 +0000,2023-06-10 10:16:26 +0000,128
2023-06-10 10:16:32 +0000,2023-06-10 10:16:32 +0000,130
2023-06-10 10:16:38 +0000,2023-06-10 10:16:38 +0000,132
2023-06-10 10:16:43 +0000,2023-06-10 10:16:43 +0000,133
2023-06-10 10:16:48 +0000,2023-06-10 10:16:48 +0000,133
2023-06-10 10:16:51 +0000,2023-06-10 10:16:51 +0000,134
2023-06-10 10:16:58 +0000,2023-06-10 10:16:58 +0000,134
2023-06-10 10:17:01 +0000,2023-06-10 10:17:01 +0000,133
2023-06-10 10:17:08 +0000,2023-06-10 10:17:08 +0000,125
2023-06-10 10:17:09 +0000,2023-06-10 10:17:09 +0000,124
2023-06-10 10:17:14 +0000,2023-06-10 10:17:14 +0000,123
2023-06-10 10:17:22 +0000,2023-06-10 10:17:22 +0000,117
2023-06-10 10:17:28 +0000,2023-06-10 10:17:28 +0000,108
2023-06-10 10:17:29 +0000,2023-06-10 10:17:29 +0000,107
2023-06-10 10:17:38 +0000,2023-06-10 10:17:38 +0000,120
2023-06-10 10:17:43 +0000,2023-06-10 10:17:43 +0000,123
2023-06-10 10:17:48 +0000,2023-06-10 10:17:48 +0000,126
2023-06-10 10:17:53 +0000,2023-06-10 10:17:53 +0000,130
2023-06-10 10:17:54 +0000,2023-06-10 10:17:54 +0000,130
2023-06-10 10:18:00 +0000,2023-06-10 10:18:00 +0000,131
2023-06-10 10:18:06 +0000,2023-06-10 10:18:06 +0000,134
2023-06-10 10:18:11 +0000,2023-06-10 10:18:11 +0000,137
2023-06-10 10:18:18 +0000,2023-06-10 10:18:18 +0000,135
2023-06-10 10:18:23 +0000,2023-06-10 10:18:23 +0000,134
2023-06-10 10:18:24 +0000,2023-06-10 10:18:24 +0000,134
2023-06-10 10:18:31 +0000,2023-06-10 10:18:31 +0000,129
2023-06-10 10:18:38 +0000,2023-06-10 10:18:38 +0000,126
2023-06-10 10:18:40 +0000,2023-06-10 10:18:40 +0000,125
2023-06-10 10:18:48 +0000,2023-06-10 10:18:48 +0000,119
2023-06-10 10:18:52 +0000,2023-06-10 10:18:52 +0000,124
2023-06-10 10:18:54 +0000,2023-06-10 10:18:54 +0000,124
2023-06-10 10:19:03 +0000,2023-06-10 10:19:03 +0000,121
2023-06-10 10:19:06 +0000,2023-06-10 10:19:06 +0000,122
2023-06-10 10:19:13 +0000,2023-06-10 10:19:13 +0000,125
2023-06-10 10:19:14 +0000,2023-06-10 10:19:14 +0000,125
2023-06-10 10:19:23 +0000,2023-06-10 10:19:23 +0000,125
2023-06-10 10:19:24 +0000,2023-06-10 10:19:24 +0000,125
2023-06-10 10:19:30 +0000,2023-06-10 10:19:30 +0000,121
2023-06-10 10:19:34 +0000,2023-06-10 10:19:34 +0000,121
2023-06-10 10:19:43 +0000,2023-06-10 10:19:43 +0000,133
2023-06-10 10:19:48 +0000,2023-06-10 10:19:48 +0000,135
2023-06-10 10:19:51 +0000,2023-06-10 10:19:51 +0000,137
2023-06-10 10:19:58 +0000,2023-06-10 10:19:58 +0000,135
2023-06-10 10:19:59 +0000,2023-06-10 10:19:59 +0000,135
2023-06-10 10:20:05 +0000,2023-06-10 10:20:05 +0000,138
2023-06-10 10:20:09 +0000,2023-06-10 10:20:09 +0000,137
2023-06-10 10:20:14 +0000,2023-06-10 10:20:14 +0000,140
2023-06-10 10:20:23 +0000,2023-06-10 10:20:23 +0000,139
2023-06-10 10:20:24 +0000,2023-06-10 10:20:24 +0000,138
2023-06-10 10:20:31 +0000,2023-06-10 10:20:31 +0000,123
2023-06-10 10:20:34 +0000,2023-06-10 10:20:34 +0000,121
2023-06-10 10:20:43 +0000,2023-06-10 10:20:43 +0000,113
2023-06-10 10:20:48 +0000,2023-06-10 10:20:48 +0000,112
2023-06-10 10:20:53 +0000,2023-06-10 10:20:53 +0000,109
2023-06-10 10:20:54 +0000,2023-06-10 10:20:54 +0000,109
2023-06-10 10:21:03 +0000,2023-06-10 10:21:03 +0000,111
2023-06-10 10:21:08 +0000,2023-06-10 10:21:08 +0000,103
2023-06-10 10:21:10 +0000,2023-06-10 10:21:10 +0000,103
2023-06-10 10:21:18 +0000,2023-06-10 10:21:18 +0000,99
2023-06-10 10:21:20 +0000,2023-06-10 10:21:20 +0000,100
2023-06-10 10:21:28 +0000,2023-06-10 10:21:28 +0000,106
2023-06-10 10:21:29 +0000,2023-06-10 10:21:29 +0000,107
2023-06-10 10:21:34 +0000,2023-06-10 10:21:34 +0000,105
2023-06-10 10:21:43 +0000,2023-06-10 10:21:43 +0000,106
2023-06-10 10:21:47 +0000,2023-06-10 10:21:47 +0000,102
2023-06-10 10:21:49 +0000,2023-06-10 10:21:49 +0000,102
2023-06-10 10:21:54 +0000,2023-06-10 10:21:54 +0000,109
2023-06-10 10:22:03 +0000,2023-06-10 10:22:03 +0000,99
2023-06-10 10:22:07 +0000,2023-06-10 10:22:07 +0000,104
2023-06-10 10:22:10 +0000,2023-06-10 10:22:10 +0000,102
2023-06-10 10:22:14 +0000,2023-06-10 10:22:14 +0000,101
2023-06-10 10:22:23 +0000,2023-06-10 10:22:23 +0000,94
2023-06-10 10:22:24 +0000,2023-06-10 10:22:24 +0000,94
2023-06-10 10:22:31 +0000,2023-06-10 10:22:31 +0000,101
2023-06-10 10:22:38 +0000,2023-06-10 10:22:38 +0000,89
2023-06-10 10:22:43 +0000,2023-06-10 10:22:43 +0000,92
2023-06-10 10:22:46 +0000,2023-06-10 10:22:46 +0000,90
2023-06-10 10:22:53 +0000,2023-06-10 10:22:53 +0000,91
2023-06-10 10:22:55 +0000,2023-06-10 10:22:55 +0000,90
2023-06-10 10:23:00 +0000,2023-06-10 10:23:00 +0000,93
2023-06-10 10:23:04 +0000,2023-06-10 10:23:04 +0000,94
2023-06-10 10:23:09 +0000,2023-06-10 10:23:09 +0000,97
2023-06-10 10:23:14 +0000,2023-06-10 10:23:14 +0000,100
2023-06-10 10:23:23 +0000,2023-06-10 10:23:23 +0000,93
2023-06-10 10:23:24 +0000,2023-06-10 10:23:24 +0000,94
2023-06-10 10:23:33 +0000,2023-06-10 10:23:33 +0000,106
2023-06-10 10:23:34 +0000,2023-06-10 10:23:34 +0000,106
2023-06-10 10:23:41 +0000,2023-06-10 10:23:41 +0000,111
2023-06-10 10:23:44 +0000,2023-06-10 10:23:44 +0000,113
2023-06-10 10:23:52 +0000,2023-06-10 10:23:52 +0000,113
2023-06-10 10:23:56 +0000,2023-06-10 10:23:56 +0000,114
2023-06-10 10:24:03 +0000,2023-06-10 10:24:03 +0000,115
2023-06-10 10:24:06 +0000,2023-06-10 10:24:06 +0000,116
2023-06-10 10:24:13 +0000,2023-06-10 10:24:13 +0000,113
2023-06-10 10:24:14 +0000,2023-06-10 10:24:14 +0000,113
2023-06-10 10:24:20 +0000,2023-06-10 10:24:20 +0000,114
2023-06-10 10:24:28 +0000,2023-06-10 10:24:28 +0000,115
2023-06-10 10:24:29 +0000,2023-06-10 10:24:29 +0000,115
2023-06-10 10:24:36 +0000,2023-06-10 10:24:36 +0000,109
2023-06-10 10:24:39 +0000,2023-06-10 10:24:39 +0000,112
2023-06-10 10:24:44 +0000,2023-06-10 10:24:44 +0000,115
2023-06-10 10:24:49 +0000,2023-06-10 10:24:49 +0000,109
2023-06-10 10:24:54 +0000,2023-06-10 10:24:54 +0000,114
2023-06-10 10:25:03 +0000,2023-06-10 10:25:03 +0000,134
2023-06-10 10:25:04 +0000,2023-06-10 10:25:04 +0000,135
2023-06-10 10:25:13 +0000,2023-06-10 10:25:13 +0000,148
2023-06-10 10:25:14 +0000,2023-06-10 10:25:14 +0000,148
2023-06-10 10:25:19 +0000,2023-06-10 10:25:19 +0000,153
2023-06-10 10:25:24 +0000,2023-06-10 10:25:24 +0000,155
2023-06-10 10:25:30 +0000,2023-06-10 10:25:30 +0000,158
2023-06-10 10:25:37 +0000,2023-06-10 10:25:37 +0000,161
2023-06-10 10:25:40 +0000,2023-06-10 10:25:40 +0000,160
2023-06-10 10:25:44 +0000,2023-06-10 10:25:44 +0000,163
2023-06-10 10:25:50 +0000,2023-06-10 10:25:50 +0000,165
2023-06-10 10:25:58 +0000,2023-06-10 10:25:58 +0000,163
2023-06-10 10:26:02 +0000,2023-06-10 10:26:02 +0000,163
2023-06-10 10:26:06 +0000,2023-06-10 10:26:06 +0000,163
2023-06-10 10:26:09 +0000,2023-06-10 10:26:09 +0000,164
2023-06-10 10:26:15 +0000,2023-06-10 10:26:15 +0000,167
2023-06-10 10:26:23 +0000,2023-06-10 10:26:23 +0000,168
2023-06-10 10:26:28 +0000,2023-06-10 10:26:28 +0000,169
2023-06-10 10:26:32 +0000,2023-06-10 10:26:32 +0000,170
2023-06-10 10:26:36 +0000,2023-06-10 10:26:36 +0000,170
2023-06-10 10:26:41 +0000,2023-06-10 10:26:41 +0000,170
2023-06-10 10:26:45 +0000,2023-06-10 10:26:45 +0000,170
2023-06-10 10:26:50 +0000,2023-06-10 10:26:50 +0000,171
2023-06-10 10:26:59 +0000,2023-06-10 10:26:59 +0000,171
2023-06-10 10:27:03 +0000,2023-06-10 10:27:03 +0000,171
2023-06-10 10:27:07 +0000,2023-06-10 10:27:07 +0000,171
2023-06-10 10:27:14 +0000,2023-06-10 10:27:14 +0000,170
2023-06-10 10:27:16 +0000,2023-06-10 10:27:16 +0000,171
2023-06-10 10:27:24 +0000,2023-06-10 10:27:24 +0000,169
2023-06-10 10:27:29 +0000,2023-06-10 10:27:29 +0000,170
2023-06-10 10:27:31 +0000,2023-06-10 10:27:31 +0000,170
2023-06-10 10:27:38 +0000,2023-06-10 10:27:38 +0000,170
2023-06-10 10:27:41 +0000,2023-06-10 10:27:41 +0000,169
2023-06-10 10:27:47 +0000,2023-06-10 10:27:47 +0000,170
2023-06-10 10:27:54 +0000,2023-06-10 10:27:54 +0000,171
2023-06-10 10:27:56 +0000,2023-06-10 10:27:56 +0000,171
2023-06-10 10:28:02 +0000,2023-06-10 10:28:02 +0000,172
2023-06-10 10:28:05 +0000,2023-06-10 10:28:05 +0000,172
2023-06-10 10:28:10 +0000,2023-06-10 10:28:10 +0000,172
2023-06-10 10:28:15 +0000,2023-06-10 10:28:15 +0000,172
2023-06-10 10:28:22 +0000,2023-06-10 10:28:22 +0000,172
2023-06-10 10:28:29 +0000,2023-06-10 10:28:29 +0000,172
2023-06-10 10:28:30 +0000,2023-06-10 10:28:30 +0000,172
2023-06-10 10:28:36 +0000,2023-06-10 10:28:36 +0000,173
2023-06-10 10:28:44 +0000,2023-06-10 10:28:44 +0000,172
2023-06-10 10:28:46 +0000,2023-06-10 10:28:46 +0000,172
2023-06-10 10:28:50 +0000,2023-06-10 10:28:50 +0000,173
2023-06-10 10:28:59 +0000,2023-06-10 10:28:59 +0000,172
2023-06-10 10:29:01 +0000,2023-06-10 10:29:01 +0000,173
2023-06-10 10:29:05 +0000,2023-06-10 10:29:05 +0000,173
2023-06-10 10:29:13 +0000,2023-06-10 10:29:13 +0000,174
2023-06-10 10:29:15 +0000,2023-06-10 10:29:15 +0000,174
2023-06-10 10:29:20 +0000,2023-06-10 10:29:20 +0000,174
2023-06-10 10:29:26 +0000,2023-06-10 10:29:26 +0000,174
2023-06-10 10:29:31 +0000,2023-06-10 10:29:31 +0000,173
2023-06-10 10:29:36 +0000,2023-06-10 10:29:36 +0000,173
2023-06-10 10:29:40 +0000,2023-06-10 10:29:40 +0000,172
2023-06-10 10:29:48 +0000,2023-06-10 10:29:48 +0000,172
2023-06-10 10:29:50 +0000,2023-06-10 10:29:50 +0000,172
2023-06-10 10:29:59 +0000,2023-06-10 10:29:59 +0000,170
2023-06-10 10:30:01 +0000,2023-06-10 10:30:01 +0000,170
2023-06-10 10:30:07 +0000,2023-06-10 10:30:07 +0000,171
2023-06-10 10:30:13 +0000,2023-06-10 10:30:13 +0000,171
2023-06-10 10:30:15 +0000,2023-06-10 10:30:15 +0000,171
2023-06-10 10:30:23 +0000,2023-06-10 10:30:23 +0000,170
2023-06-10 10:30:29 +0000,2023-06-10 10:30:29 +0000,170
2023-06-10 10:30:32 +0000,2023-06-10 10:30:32 +0000,170
2023-06-10 10:30:38 +0000,2023-06-10 10:30:38 +0000,169
2023-06-10 10:30:40 +0000,2023-06-10 10:30:40 +0000,169
2023-06-10 10:30:46 +0000,2023-06-10 10:30:46 +0000,167
2023-06-10 10:30:50 +0000,2023-06-10 10:30:50 +0000,165
2023-06-10 10:30:55 +0000,2023-06-10 10:30:55 +0000,164
2023-06-10 10:31:04 +0000,2023-06-10 10:31:04 +0000,159
2023-06-10 10:31:06 +0000,2023-06-10 10:31:06 +0000,159
2023-06-10 10:31:11 +0000,2023-06-10 10:31:11 +0000,158
2023-06-10 10:31:19 +0000,2023-06-10 10:31:19 +0000,151
2023-06-10 10:31:24 +0000,2023-06-10 10:31:24 +0000,147
2023-06-10 10:31:27 +0000,2023-06-10 10:31:27 +0000,147
2023-06-10 10:31:34 +0000,2023-06-10 10:31:34 +0000,144
2023-06-10 10:31:38 +0000,2023-06-10 10:31:38 +0000,141
2023-06-10 10:31:41 +0000,2023-06-10 10:31:41 +0000,139
2023-06-10 10:31:48 +0000,2023-06-10 10:31:48 +0000,143
2023-06-10 10:31:53 +0000,2023-06-10 10:31:53 +0000,140
2023-06-10 10:31:56 +0000,2023-06-10 10:31:56 +0000,138
2023-06-10 10:32:04 +0000,2023-06-10 10:32:04 +0000,133
2023-06-10 10:32:09 +0000,2023-06-10 10:32:09 +0000,134
2023-06-10 10:32:14 +0000,2023-06-10 10:32:14 +0000,132
2023-06-10 10:32:17 +0000,2023-06-10 10:32:17 +0000,133
2023-06-10 10:32:21 +0000,2023-06-10 10:32:21 +0000,133
2023-06-10 10:32:25 +0000,2023-06-10 10:32:25 +0000,133
2023-06-10 10:32:33 +0000,2023-06-10 10:32:33 +0000,134
2023-06-10 10:32:35 +0000,2023-06-10 10:32:35 +0000,134
2023-06-10 10:32:40 +0000,2023-06-10 10:32:40 +0000,133
2023-06-10 10:32:49 +0000,2023-06-10 10:32:49 +0000,130
2023-06-10 10:32:54 +0000,2023-06-10 10:32:54 +0000,128
2023-06-10 10:32:58 +0000,2023-06-10 10:32:58 +0000,128
2023-06-10 10:33:00 +0000,2023-06-10 10:33:00 +0000,128
2023-06-10 10:33:09 +0000,2023-06-10 10:33:09 +0000,125
2023-06-10 10:33:10 +0000,2023-06-10 10:33:10 +0000,125
2023-06-10 10:33:19 +0000,2023-06-10 10:33:19 +0000,122
2023-06-10 10:33:22 +0000,2023-06-10 10:33:22 +0000,124
2023-06-10 10:33:25 +0000,2023-06-10 10:33:25 +0000,125
2023-06-10 10:33:30 +0000,2023-06-10 10:33:30 +0000,121
2023-06-10 10:33:38 +0000,2023-06-10 10:33:38 +0000,123
2023-06-10 10:33:40 +0000,2023-06-10 10:33:40 +0000,122
2023-06-10 10:33:49 +0000,2023-06-10 10:33:49 +0000,122
2023-06-10 10:33:50 +0000,2023-06-10 10:33:50 +0000,122
2023-06-10 10:33:59 +0000,2023-06-10 10:33:59 +0000,125
2023-06-10 10:34:02 +0000,2023-06-10 10:34:02 +0000,125
2023-06-10 10:34:08 +0000,2023-06-10 10:34:08 +0000,121
2023-06-10 10:34:14 +0000,2023-06-10 10:34:14 +0000,116
2023-06-10 10:34:17 +0000,2023-06-10 10:34:17 +0000,115
2023-06-10 10:34:23 +0000,2023-06-10 10:34:23 +0000,112
2023-06-10 10:34:28 +0000,2023-06-10 10:34:28 +0000,114
2023-06-10 10:34:32 +0000,2023-06-10 10:34:32 +0000,115
2023-06-10 10:34:35 +0000,2023-06-10 10:34:35 +0000,115
2023-06-10 10:34:44 +0000,2023-06-10 10:34:44 +0000,114
2023-06-10 10:34:49 +0000,2023-06-10 10:34:49 +0000,115
2023-06-10 10:34:51 +0000,2023-06-10 10:34:51 +0000,116
2023-06-10 10:34:58 +0000,2023-06-10 10:34:58 +0000,114
2023-06-10 10:35:00 +0000,2023-06-10 10:35:00 +0000,114
2023-06-10 10:35:07 +0000,2023-06-10 10:35:07 +0000,107
2023-06-10 10:35:14 +0000,2023-06-10 10:35:14 +0000,103
2023-06-10 10:35:15 +0000,2023-06-10 10:35:15 +0000,102
2023-06-10 10:35:21 +0000,2023-06-10 10:35:21 +0000,101
2023-06-10 10:35:26 +0000,2023-06-10 10:35:26 +0000,100
2023-06-10 10:35:34 +0000,2023-06-10 10:35:34 +0000,96
2023-06-10 10:35:38 +0000,2023-06-10 10:35:38 +0000,95
2023-06-10 10:35:40 +0000,2023-06-10 10:35:40 +0000,96
2023-06-10 10:35:47 +0000,2023-06-10 10:35:47 +0000,99
2023-06-10 10:35:54 +0000,2023-06-10 10:35:54 +0000,100
2023-06-10 10:35:55 +0000,2023-06-10 10:35:55 +0000,100
2023-06-10 10:36:04 +0000,2023-06-10 10:36:04 +0000,99
2023-06-10 10:36:06 +0000,2023-06-10 10:36:06 +0000,99
2023-06-10 10:36:12 +0000,2023-06-10 10:36:12 +0000,99
2023-06-10 10:36:19 +0000,2023-06-10 10:36:19 +0000,96
2023-06-10 10:36:21 +0000,2023-06-10 10:36:21 +0000,96
2023-06-10 10:36:26 +0000,2023-06-10 10:36:26 +0000,94
2023-06-10 10:36:33 +0000,2023-06-10 10:36:33 +0000,96
2023-06-10 10:36:39 +0000,2023-06-10 10:36:39 +0000,96
2023-06-10 10:36:43 +0000,2023-06-10 10:36:43 +0000,96
2023-06-10 10:36:48 +0000,2023-06-10 10:36:48 +0000,99
2023-06-10 10:36:51 +0000,2023-06-10 10:36:51 +0000,98
2023-06-10 10:36:58 +0000,2023-06-10 10:36:58 +0000,97
2023-06-10 10:37:04 +0000,2023-06-10 10:37:04 +0000,94
2023-06-10 10:37:05 +0000,2023-06-10 10:37:05 +0000,95
2023-06-10 10:37:14 +0000,2023-06-10 10:37:14 +0000,97
2023-06-10 10:37:15 +0000,2023-06-10 10:37:15 +0000,97
2023-06-10 10:37:24 +0000,2023-06-10 10:37:24 +0000,88
2023-06-10 10:37:26 +0000,2023-06-10 10:37:26 +0000,87
2023-06-10 10:37:34 +0000,2023-06-10 10:37:34 +0000,97
2023-06-10 10:37:39 +0000,2023-06-10 10:37:39 +0000,98
2023-06-10 10:37:42 +0000,2023-06-10 10:37:42 +0000,97
2023-06-10 10:37:49 +0000,2023-06-10 10:37:49 +0000,97
2023-06-10 10:37:53 +0000,2023-06-10 10:37:53 +0000,96
2023-06-10 10:37:55 +0000,2023-06-10 10:37:55 +0000,96
2023-06-10 10:38:00 +0000,2023-06-10 10:38:00 +0000,94
2023-06-10 10:38:05 +0000,2023-06-10 10:38:05 +0000,97
2023-06-10 10:38:10 +0000,2023-06-10 10:38:10 +0000,102
2023-06-10 10:38:16 +0000,2023-06-10 10:38:16 +0000,101
2023-06-10 10:38:24 +0000,2023-06-10 10:38:24 +0000,104
2023-06-10 10:38:29 +0000,2023-06-10 10:38:29 +0000,105
2023-06-10 10:38:34 +0000,2023-06-10 10:38:34 +0000,97
2023-06-10 10:38:37 +0000,2023-06-10 10:38:37 +0000,97
2023-06-10 10:38:40 +0000,2023-06-10 10:38:40 +0000,100
2023-06-10 10:38:46 +0000,2023-06-10 10:38:46 +0000,101
2023-06-10 10:38:53 +0000,2023-06-10 10:38:53 +0000,109
2023-06-10 10:38:55 +0000,2023-06-10 10:38:55 +0000,113
2023-06-10 10:39:04 +0000,2023-06-10 10:39:04 +0000,116
2023-06-10 10:39:05 +0000,2023-06-10 10:39:05 +0000,116
2023-06-10 10:39:13 +0000,2023-06-10 10:39:13 +0000,122
2023-06-10 10:39:18 +0000,2023-06-10 10:39:18 +0000,125
2023-06-10 10:39:21 +0000,2023-06-10 10:39:21 +0000,123
2023-06-10 10:39:29 +0000,2023-06-10 10:39:29 +0000,120
2023-06-10 10:39:33 +0000,2023-06-10 10:39:33 +0000,115
2023-06-10 10:39:35 +0000,2023-06-10 10:39:35 +0000,114
2023-06-10 10:39:40 +0000,2023-06-10 10:39:40 +0000,114
2023-06-10 10:39:49 +0000,2023-06-10 10:39:49 +0000,114
2023-06-10 10:39:50 +0000,2023-06-10 10:39:50 +0000,114
2023-06-10 10:39:59 +0000,2023-06-10 10:39:59 +0000,120
2023-06-10 10:40:03 +0000,2023-06-10 10:40:03 +0000,122
2023-06-10 10:40:09 +0000,2023-06-10 10:40:09 +0000,120
2023-06-10 10:40:12 +0000,2023-06-10 10:40:12 +0000,122
2023-06-10 10:40:16 +0000,2023-06-10 10:40:16 +0000,121
2023-06-10 10:40:22 +0000,2023-06-10 10:40:22 +0000,123
2023-06-10 10:40:29 +0000,2023-06-10 10:40:29 +0000,120
2023-06-10 10:40:32 +0000,2023-06-10 10:40:32 +0000,116
2023-06-10 10:40:39 +0000,2023-06-10 10:40:39 +0000,107
2023-06-10 10:40:44 +0000,2023-06-10 10:40:44 +0000,102
2023-06-10 10:40:47 +0000,2023-06-10 10:40:47 +0000,101
2023-06-10 18:42:06 +0000,2023-06-10 18:42:06 +0000,87
